Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
15766776,Rump: The True Story of Rumpelstiltskin,Liesl Shurtliff,"Shurtliff, Liesl",,"=""0307977935""","=""9780307977939""",4,4.05,Alfred A. Knopf Books for Young Readers,Hardcover,272,2013,2013,2017/11/08,2017/11/03,,,read,,,,1,0
20703051,Love Letters to the Dead,Ava Dellaira,"Dellaira, Ava",,"=""""","=""9781471402883""",4,3.79,Hot Key Books,Paperback,323,2014,2014,2017/11/03,2017/10/23,,,read,felt pretty much like most books you read about loss. it's not bad or anything just pretty normal is all,,,1,0
46170,For Whom the Bell Tolls,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",0,3.98,Scribner,Paperback,471,1995,1940,,2017/10/31,to-read,to-read (#60),to-read,,,,0,0
34517748,The Beginning of the World in the Middle of the Night,Jen Campbell,"Campbell, Jen",,"=""""","=""""",0,3.71,Two Roads,Paperback,272,2017,2017,,2017/10/28,to-read,to-read (#59),to-read,,,,0,0
31563982,"Whichwood (Furthermore, #2)",Tahereh Mafi,"Mafi, Tahereh",,"=""1101994797""","=""9781101994795""",0,3.94,Dutton Books for Young Readers,Hardcover,368,2017,2017,,2017/10/28,to-read,to-read (#58),to-read,,,,0,0
1576788,Absurd Person Singular - A Play,Alan Ayckbourn,"Ayckbourn, Alan",,"=""0573010234""","=""9780573010231""",0,3.62,Samuel French,Paperback,72,1974,1974,2017/03/01,2017/10/22,,,read,,,,1,0
410583,"Philadelphia, Here I Come!",Brian Friel,"Friel, Brian",,"=""0571085865""","=""9780571085866""",0,3.46,Faber  Faber,Paperback,110,1994,1964,2017/04/01,2017/10/22,,,read,,,,1,0
31493186,"Lord of Shadows (The Dark Artifices, #2)",Cassandra Clare,"Clare, Cassandra",,"=""1481497944""","=""9781481497947""",5,4.41,MARGARET K. MCELDERRY BOOKS,Paperback,712,2017,2017,2017/10/15,2017/10/10,,,read,this is not how you end a book,,,1,0
33830437,Far from the Tree,Robin Benway,"Benway, Robin",Sophie Lamotte d'Argy,"=""0062330624""","=""9780062330628""",0,4.26,HarperTeen,Hardcover,374,2017,2017,,2017/10/13,to-read,to-read (#57),to-read,,,,0,0
17378527,"The Raven King (The Raven Cycle, #4)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545424984""","=""9780545424981""",4,4.26,Scholastic Press,Hardcover,439,2016,2016,2017/10/07,2017/09/21,,,read,,,,1,0
25587975,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""0446310786""","=""9780446310789""",5,4.26,Grand Central Publishing,Mass Market Paperback,376,1995,1960,2017/10/05,2017/10/01,,,read,I loved it from head to tail.,,,1,0
14574429,Sense and Sensibility,Jane Austen,"Austen, Jane",,"=""1908533072""","=""9781908533074""",4,4.08,"Atlantic Publishing, Croxley Green",Paperback,400,2012,1811,2017/10/01,2017/09/24,,,read,,,,1,0
13604334,"Wake (Watersong, #1)",Amanda Hocking,"Hocking, Amanda",,"=""1447205723""","=""9781447205722""",4,3.69,Tor,Paperback,309,2012,2012,2016/07/24,2016/07/24,,,read,,,,1,0
22978079,"Blue Lily, Lily Blue (The Raven Cycle, #3)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""1407136631""","=""9781407136639""",4,4.26,Scholastic Press,Paperback,389,2014,2014,2017/09/22,2017/09/11,,,read,,,,1,0
12505,The Idiot,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Constance Garnett, Joseph Frank, Anna Brailovsky","=""0679642420""","=""9780679642428""",0,4.21,Modern Library,Paperback,667,2003,1869,,2017/09/21,to-read,to-read (#56),to-read,,,,0,0
17370618,"The Dream Thieves (The Raven Cycle, #2)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""1407136623""","=""9781407136622""",4,4.22,Scholastic,Paperback,450,2013,2013,2017/09/11,2017/09/02,,,read,,,,1,0
15743650,"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""1407134612""","=""9781407134611""",4,4.05,Scholastic,Paperback,420,2012,2012,2017/09/03,2017/08/30,,,read,I think I love Ronan because he's such a cute complicated badass but then again I love all the Raven boys with their camaraderie! Their dynamics are just GOALS except for yknow the excessive dependency sometimes,,,1,0
30024752,The Love That Split the World,Emily Henry,"Henry, Emily",,"=""1595148515""","=""9781595148513""",4,3.58,Razorbill,Paperback,390,2017,2016,2017/08/27,2017/08/14,,,read,,,,1,0
34068534,The Burning Girl,Claire Messud,"Messud, Claire",,"=""0393635023""","=""9780393635027""",0,3.25,W. W. Norton & Company,Hardcover,247,2017,2017,,2017/08/18,to-read,to-read (#55),to-read,,,,0,0
10128,The Namesake,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""""","=""""",0,4.01,Fourth Estate,Paperback,291,2011,2003,2017/08/14,2017/08/14,,,read,,,,1,0
23299512,"This Savage Song (Monsters of Verity, #1)",V.E.  Schwab,"Schwab, V.E.",,"=""0062380877""","=""9780062380876""",0,4.04,Greenwillow Books,ebook,464,2016,2016,,2017/08/13,to-read,to-read (#54),to-read,,,,0,0
17349733,"The Serpent's Shadow (The Kane Chronicles, #3)",Rick Riordan,"Riordan, Rick",,"=""014133570X""","=""9780141335704""",5,4.28,Penguin Puffin (UK),Paperback,406,2013,2012,,2014/05/10,,,read,,,,1,0
30454009,Tales from the Shadowhunter Academy,Cassandra Clare,"Clare, Cassandra",,"=""""","=""9781481485142""",5,4.31,Margaret K. McElderry Books,Paperback,655,2016,2016,2017/06/04,2017/05/08,,,read,please never let this universe end &#x1f64f;,,,1,0
28588345,"The Midnight Star (The Young Elites, #3)",Marie Lu,"Lu, Marie",,"=""0399167854""","=""9780399167850""",4,4.11,G.P. Putnam's Sons Books for Young Readers,Hardcover,316,2016,2016,2017/07/15,2017/07/16,,,read,The central idea of there being no heroes and no villains was so well illustrated! There were just people who did what they did because they had to. Magiano's character could have been better developed since he was the main love interest though but yknow still liked it Hehe,,,1,0
23766634,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408857901""","=""9781408857908""",5,4.48,Bloomsbury Publishing,Paperback,705,2017,2017,2017/06/17,2017/06/07,,,read,RHYSAND is literally the best. I can't even,,,1,0
23357458,All the Bright Places,Jennifer Niven,"Niven, Jennifer",,"=""0141357037""","=""9780141357034""",4,4.13,Penguin ,Paperback,388,2015,2015,2017/06/07,2017/06/07,,,read,"He was a shining character for the majority of the book. He was everything at once at one go, but I guess thats what happens when stars burn too brightly: they explode and leave a yawning black hole in their wake. Congratulations Finch you've made your Great Manifesto, but it would've been greater if you stayed with Violet. <br/><br/>That's the thing about fighting your inner demons, you forget that in the civil war against yourself, you will always lose. To me mental instability isn't about fighting the Battle and winning to be whole again. It's forming an alliance with the enemy and learning to co-exist in that space within your head because like it or not your demons are viscerally a part of you. Rip them out and you'll destroy a part of yourself too.<br/><br/>The challenge being brave enough to face the truth of your Self.",true,,1,0
23846013,"The Rose Society (The Young Elites, #2)",Marie Lu,"Lu, Marie",,"=""0399167846""","=""9780399167843""",5,4.02,G.P. Putnam's Sons Books for Young Readers,Hardcover,398,2015,2015,2017/05/08,2017/04/05,,,read,its pain it's suffering and what happens when it feels like the world is against you. so relatable at times,,,1,0
32820770,Unconventional,Maggie Harcourt,"Harcourt, Maggie",,"=""1409590151""","=""9781409590156""",0,3.71,Usborne Publishing Ltd,Paperback,464,2017,2017,,2017/04/05,to-read,to-read (#53),to-read,,,,0,0
24611432,"The Young Elites (The Young Elites, #1)",Marie Lu,"Lu, Marie",,"=""0147511682""","=""9780147511683""",4,3.87,Speak,Paperback,355,2015,2014,2017/04/04,2017/03/21,,,read,refreshing view on what it means to be the hero of your OWN story no matter what it is society may think of you :),,,1,0
25136271,"The Sin Eater's Daughter (The Sin Eater's Daughter, #1)",Melinda Salisbury,"Salisbury, Melinda",,"=""1407147633""","=""9781407147635""",3,3.48,Scholastic,Paperback,339,2015,2015,2017/03/21,2017/02/26,,,read,as great as the concept and twist was it was ended horribly with no resolution. the ending is confusing with little elaboration and the characters are quite underdeveloped making them seem very 2D,,,1,0
15704174,Gone Girl,Gillian Flynn,"Flynn, Gillian",,"=""""","=""""",3,4.13,Orion Books,Paperback,466,2013,2012,2017/02/26,2014/10/08,,,read,it was good...  but it leaves you with a really sour feeling at the end of reading it like wow the wife is brilliant and horrible and Nick is just horrible. in the end you hate every character in the book and take away a life lesson to never marry a psychopath.,,,1,0
24657660,Reign of Shadows,Sophie Jordan,"Jordan, Sophie",,"=""""","=""""",0,3.65,Harper Teen,Kindle Edition,304,2016,2016,,2017/02/22,to-read,to-read (#52),to-read,,,,0,0
24763621,"Wintersong (Wintersong, #1)",S. Jae-Jones,"Jae-Jones, S.",,"=""1250079217""","=""9781250079213""",0,3.53,Thomas Dunne Books,Hardcover,436,2017,2017,,2017/02/03,to-read,to-read (#51),to-read,,,,0,0
29559052,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408872897""","=""9781408872895""",5,4.62,Bloomsbury Publishing,Paperback,689,2016,2016,2017/02/04,2017/01/30,,,read,Masterfully crafted. I don't think anyone will ever be able to weave a story so beautiful. AELIN IM WAITING FOR YOU IN THE NEXT BOOK T.T,,,1,0
28529955,"Black Moon (Zodiac, #3)",Romina Russell,"Russell, Romina",,"=""""","=""9780698146167""",0,4.22,Razorbill,ebook,320,2016,2016,,2017/01/24,to-read,to-read (#50),to-read,,,,0,0
23573399,The Sky Is Everywhere,Jandy Nelson,"Nelson, Jandy",,"=""1406354384""","=""9781406354386""",4,3.96,Walker Books,Paperback,320,2015,2010,2017/01/25,2017/01/15,,,read,"In a way it was kind of cliche, but i loved reading it all the same! GO JOE FONTAINE CUTIE",,,1,0
23573418,I'll Give You the Sun,Jandy Nelson,"Nelson, Jandy",,"=""1406326496""","=""9781406326499""",5,4.16,Walker Books,Paperback,432,2015,2014,2017/01/15,2015/01/28,,,read,My heart just burst with every word and phrase. I only wish I could live my life in such an earth shattering way. Absolutely AMAZING read! ,,,1,0
23450361,Breaking Butterflies,M. Anjelais,"Anjelais, M.",,"=""1908435879""","=""9781908435873""",4,3.50,Chicken House ,Paperback,257,2014,2014,2017/01/10,2016/11/29,,,read,"Interesting new perspective on sociopathy and a stark reminder to how naively stupid love makes us all. Props for adolescence and how susceptible that makes us to our everyday nemesis, love. ",,,1,0
20754586,The Shock of the Fall,Nathan Filer,"Filer, Nathan",,"=""000749145X""","=""9780007491452""",0,3.76,Thr Borough Press,Paperback,314,2014,2013,2015/11/21,2015/11/19,,,read,,,,1,0
3213286,Let It Snow: Three Holiday Romances,John Green,"Green, John","Maureen Johnson, Lauren Myracle","=""0142412147""","=""9780142412145""",4,3.68,Speak,Paperback,352,2008,2008,2016/11/29,2014/08/04,,,read,,,,1,0
23766623,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,"Maas, Sarah J.",,"=""140885788X""","=""9781408857885""",5,4.65,Bloomsbury Publishing,Paperback,626,2016,2016,2016/11/25,2016/11/22,,,read,Oh my FREAKIN God I CANT WAIT FOR THE NEXT BOOK!!!,,,1,0
16096824,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""1619634449""","=""9781619634442""",4,4.19,Bloomsbury USA Childrens,Hardcover,419,2015,2015,2016/11/22,2015/05/25,,,read,,,,1,0
17165596,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""159463193X""","=""9781594631931""",4,4.34,Riverhead Books,Paperback,371,2013,2003,2016/11/19,2016/11/17,,,read,"There is so much about afghan culture and their plight here that it really makes you look at this in a different Way. Every day you hear of the media talking about Afghanistan and the Taliban, but from this perspective everything is so detached. I feel like now I am beginning to understand what is really going on and am moved to do something about it. Thank you! ",,,1,0
22238184,"A School for Unusual Girls (Stranje House, #1)",Kathleen Baldwin,"Baldwin, Kathleen",,"=""0765376008""","=""9780765376008""",4,3.88,Tor Teen,Hardcover,352,2015,2015,2016/11/14,2016/11/10,,,read,,,,1,0
27235365,When We Collided,Emery Lord,"Lord, Emery",,"=""1408870088""","=""9781408870082""",4,3.82,Bloomsbury Children's,Paperback,344,2016,2016,2016/11/04,2016/11/03,,,read,There were very likable characters in this book. Very likable. ,,,1,0
17320735,A Face Like Glass,Frances Hardinge,"Hardinge, Frances",,"=""0330519700""","=""9780330519700""",0,4.18,Macmillan Children's Books,Paperback,489,2013,2012,2016/11/03,2016/10/29,,,read,,,,1,0
22844191,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.57,Bloomsbury,Paperback,617,2014,2000,2015/03/22,2015/03/19,,,read,Oh the five chapters speared me right through the heart of Cedric diggory my poor baby...,true,,1,0
17314430,"Wait for You (Wait for You, #1)",J. Lynn,"Lynn, J.",Jennifer L. Armentrout,"=""""","=""""",3,4.14,J. Lynn,Nook,386,2013,2013,2016/10/15,2016/10/15,,,read,,,,1,0
22841994,"Harry Potter and the Philosopher's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""1408855658""","=""9781408855652""",5,4.47,Bloomsbury,Paperback,332,2014,1997,2015/03/17,2015/03/14,,,read,,,,1,0
22841998,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",,"=""1408855666""","=""9781408855669""",5,4.43,Bloomsbury,Paperback,360,2014,1998,2015/03/18,2015/03/17,,,read,,,,1,0
22844208,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""1408855712""","=""9781408855713""",5,4.62,Bloomsbury,Paperback,620,2014,2007,2015/04/11,2015/04/06,,,read,The epilogue made me feel all warm and fuzzy inside ☺️,true,,1,0
22844202,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.58,Bloomsbury,Paperback,560,2014,2005,2015/04/04,2015/04/01,,,read,SOMEBODY PLEASE TELL ME THIS IS NOT REAL??? WHY DOES THIS KEEP HAPPENING OMG STOP THE PAIN,true,,1,0
11669419,Dark Parties,Sara Grant,"Grant, Sara",,"=""1780620357""","=""9781780620350""",3,3.49,Indigo,Paperback,266,2013,2011,2016/09/20,2016/09/01,,,read,It was really really cliche and cheesy to no end. There is no sense in the romance between the characters. It was something that was just there for the sake of being there thus making the characters themselves quite one dimensional. I wouldn't recommend it.,,,1,0
28374007,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,"Blake, Kendare",,"=""0062385437""","=""9780062385437""",0,3.80,Quill Tree Books,Hardcover,403,2016,2016,,2016/09/07,to-read,to-read (#49),to-read,,,,0,0
27284765,"A Shadow Bright and Burning (Kingdom on Fire, #1)",Jessica Cluess,"Cluess, Jessica",,"=""0553535900""","=""9780553535907""",0,3.74,Random House Books for Young Readers,Hardcover,407,2016,2016,,2016/09/07,to-read,to-read (#48),to-read,,,,0,0
13721341,Strands of Bronze and Gold,Jane Nickerson,"Nickerson, Jane",,"=""0307975983""","=""9780307975980""",0,3.46,Random House Children's Books,Hardcover,352,2013,2013,,2016/08/30,to-read,to-read (#47),to-read,,,,0,0
14785910,The Night Circus,Erin Morgenstern,"Morgenstern, Erin",,"=""0099570297""","=""9780099570295""",5,4.02,Vintage,Mass Market Paperback,502,2012,2011,2016/08/31,2016/08/21,,,read,I have never and I don't think I will ever read anything like this again. ,,,1,0
14759334,"Lullaby (Watersong, #2)",Amanda Hocking,"Hocking, Amanda",,"=""1250005655""","=""9781250005656""",4,3.84,St. Martin's Griffin,Hardcover,290,2012,2012,2016/07/24,2016/08/21,,,read,,,,1,0
23860781,The Twistrose Key,Tone Almhjell,"Almhjell, Tone",,"=""0349001677""","=""9780349001678""",4,3.80,"Little, Brown Books for Young Readers",Paperback,354,2014,2013,2016/08/01,2016/07/17,,,read,,,,1,0
24921954,"The Thousandth Floor (The Thousandth Floor, #1)",Katharine McGee,"McGee, Katharine",,"=""""","=""""",0,3.66,HarperCollins ,Kindle Edition,448,2016,2016,,2016/08/10,to-read,to-read (#46),to-read,,,,0,0
20800199,"Mortal Heart (His Fair Assassin, #3)",Robin LaFevers,"LaFevers, Robin",,"=""178344178X""","=""9781783441785""",4,4.10,Andersen Digital,Paperback,551,2014,2014,2016/07/17,2016/07/12,,,read,"I really like this series, but my favourite is still Ismae and Duval ❤️",,,1,0
29773813,"Wandering Star (Zodiac, #2)",Romina Russell,"Russell, Romina",,"=""1101998792""","=""9781101998793""",4,4.12,Razorbill,Paperback,299,2015,2015,2016/06/29,2016/06/21,,,read,,,,1,0
18315788,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408851989""","=""9781408851982""",4,4.24,Bloomsbury Childrens,Paperback,430,2014,2014,2016/06/22,2016/06/21,,,read,I love Sam so much it hurts. ,,,1,0
24941501,Zodiac,Romina Russell,"Russell, Romina",,"=""1595147411""","=""9781595147417""",4,3.72,Razorbill,Paperback,480,2015,2014,2016/06/15,2016/06/21,,,read,,,,1,0
21393526,"Magonia (Magonia, #1)",Maria Dahvana Headley,"Headley, Maria Dahvana",,"=""0062320521""","=""9780062320520""",4,3.53,HarperCollins,Hardcover,309,2015,2015,2016/06/08,2015/06/25,,,read,,,,1,0
13235961,Jack Glass,Adam Roberts,"Roberts, Adam",,"=""0575127627""","=""9780575127623""",4,3.70,Gollancz,Hardcover,373,2012,2012,2016/05/31,2016/05/30,,,read,"I really liked the science fiction aspect of this book. The world he created is so unbelievable yet logical. Although the going is  a tad bit confusing in the beginning, through the book I began to appreciate the technicalities. I thoroughly enjoyed Diana and Jack Glass' character, but the romance was a bit cheesy (haha) too obvious. I suppose I did expect more actual murder mystery. The one thing I really liked about this book aside from the science fiction was the philosophy and paradoxes.  ",true,,1,0
16075836,"The Black Reckoning (The Books of Beginning, #3)",John  Stephens,"Stephens, John",,"=""0385755783""","=""9780385755788""",0,4.23,Random House,Paperback,421,2015,2015,,2016/05/22,to-read,to-read (#45),to-read,,,,0,0
17307741,"The Fire Chronicle (The Books of Beginning, #2)",John  Stephens,"Stephens, John",,"=""0552564834""","=""9780552564830""",4,4.22,Corgi Childrens,Paperback,448,2013,2012,2016/05/22,2016/05/15,,,read,"So many plot twists and so much depth in storyline. Reading this book you'll really understand sibling love at its best. It is impossible to trust or completely care for any other characters except the three main children, but that's part of what makes this book a good read. You never know what's coming next! I can't wait to pick up the next book!",,,1,0
25613888,Dreamers Often Lie,Jacqueline  West,"West, Jacqueline",,"=""0803738633""","=""9780803738638""",0,3.37,Dial Books,Hardcover,368,2016,2016,,2016/05/05,to-read,to-read (#44),to-read,,,,0,0
26156203,"The Crown's Game (The Crown's Game, #1)",Evelyn Skye,"Skye, Evelyn",,"=""0062422588""","=""9780062422583""",0,3.82,Balzer + Bray,Hardcover,407,2016,2016,,2016/05/05,to-read,to-read (#43),to-read,,,,0,0
26109004,The Mirror Thief,Martin Seay,"Seay, Martin",,"=""1612195148""","=""9781612195148""",0,3.01,Melville House,Hardcover,582,2016,2016,,2016/05/05,to-read,to-read (#42),to-read,,,,0,0
23664731,"Everything, Everything",Nicola Yoon,"Yoon, Nicola",,"=""0552574236""","=""9780552574235""",4,3.97,Corgi Childrens,Paperback,308,2015,2015,2016/04/24,2016/04/24,,,read,Cute and very book hangover cure-esque.,,,1,0
23253083,"Flamecaster (Shattered Realms, #1)",Cinda Williams Chima,"Chima, Cinda Williams",,"=""006238094X""","=""9780062380944""",0,4.02,HarperCollins,Hardcover,535,2016,2016,,2016/04/24,to-read,to-read (#41),to-read,,,,0,0
25348875,"Ten Thousand Skies Above You (Firebird, #2)",Claudia Gray,"Gray, Claudia",,"=""006242789X""","=""9780062427892""",4,4.05,Harperteen,Paperback,426,2015,2015,2016/04/24,2016/04/23,,,read,STUPID STUPID MARGUERITE WHY ,,,1,0
25816876,"A Thousand Pieces of You (Firebird, #1)",Claudia Gray,"Gray, Claudia",,"=""0062278975""","=""9780062278975""",4,3.90,HarperTeen,Paperback,360,2015,2014,2016/04/21,2016/04/18,,,read,,,,1,0
23592235,"Am I Normal Yet? (The Spinster Club, #1)",Holly Bourne,"Bourne, Holly",,"=""1409590305""","=""9781409590309""",4,4.15,Usborne Publishing Ltd,Paperback,434,2015,2015,2016/04/17,2016/04/17,,,read,There's so much truth about the stereotypes on gender and mental illness and the kind of internal struggle people go through that no one else notices (or claims to not notice). It's a really good read if you feel like you need to open up your mind (which you definitely should). ,,,1,0
27788505,"Lady Midnight (The Dark Artifices, #1)",Cassandra Clare,"Clare, Cassandra",,"=""1481475266""","=""9781481475266""",5,4.36,Margaret K. McEldeberry Books,Paperback,669,2016,2016,2016/04/15,2016/04/15,,,read,"There are love stories and then all the way deep in the heart of it, so rare you find only so few of the stories which are truly about love, life and the world. I LOVE YOU CASSANDRA CLARE PLEASE NEVER STOP WRITING ",,,1,0
24035804,"Storm and Silence (Storm and Silence, #1)",Robert Thier,"Thier, Robert",,"=""3000513515""","=""9783000513510""",4,4.49,Robert Thier,ebook,765,2016,2016,2016/01/13,2016/04/08,,,read,,,,1,0
23848145,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408858614""","=""9781408858615""",4,4.61,Bloomsbury UK ,Paperback,648,2015,2015,2016/04/08,2016/04/08,,,read,,,,1,0
20617636,"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408839121""","=""9781408839126""",4,4.46,Bloomsbury Childrens,Paperback,562,2014,2014,2016/03/27,2016/03/22,,,read,,,,1,0
17670709,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,"Maas, Sarah J.",,"=""1408834944""","=""9781408834947""",4,4.36,Bloomsbury Childrens,Paperback,418,2013,2013,2016/03/19,2016/03/15,,,read,,,,1,0
7896527,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",4,4.18,Bloomsbury USA Children's,Hardcover,406,2012,2012,2016/03/14,2016/03/14,,,read,,,,1,0
23398606,"Alice (The Chronicles of Alice, #1)",Christina Henry,"Henry, Christina",,"=""0425266796""","=""9780425266793""",0,3.84,Ace,Paperback,291,2015,2015,,2016/03/12,to-read,to-read (#40),to-read,,,,0,0
17307331,"Dark Triumph (His Fair Assassin, #2)",Robin LaFevers,"LaFevers, Robin",,"=""1849395756""","=""9781849395755""",4,4.14,Andersen Digital,Paperback,467,2013,2013,2016/03/11,2016/03/06,,,read,,,,1,0
13451210,"Grave Mercy (His Fair Assassin, #1)",Robin LaFevers,"LaFevers, Robin",,"=""184939413X""","=""9781849394130""",4,3.89,Andersen Press Ltd,Paperback,485,2012,2012,2016/02/15,2015/02/19,,,read,DUVALLLLL <3,,,1,0
24723317,The Rest of Us Just Live Here,Patrick Ness,"Ness, Patrick",,"=""0062415638""","=""9780062415639""",5,3.68,HarperTeen,Paperback,317,2015,2015,2016/01/31,2016/01/31,,,read,"There's something about the way that Patrick Ness writes books that makes you feel something deep within yourself. In this case it's an unbearable sadness at the reality of it all from what the characters are going through. The emotions and ideas he conveys are powerful and relatable. I'm crying from how this book has touched something in my heart. <br/><br/>The thing about Patrick Ness is that from reading the Monsters of Men trilogy and A Monster Calls is that his stories take on their own lives. It's never about just writing a book to live out the fantasy, it's about writing about a life to live out its meaning. It's really difficult to explain how I feel about his stories but they always leave me in a book hangover state for a while. <br/><br/>This book contrary to what many reviews seem to be saying isn't boring because it's about the non-supernatural kids. It's amazing because it's about how supernatural they can be in their own way. ",,,1,0
22896562,"A Cold Legacy (The Madman's Daughter, #3)",Megan Shepherd,"Shepherd, Megan",,"=""0062387898""","=""9780062387899""",4,3.86,Balzer + Bray,Paperback,400,2015,2015,2016/01/31,2016/01/26,,,read,,,,1,0
18635147,"Her Dark Curiosity (The Madman's Daughter, #2)",Megan Shepherd,"Shepherd, Megan",,"=""0062326538""","=""9780062326539""",4,3.93,Balzer + Bray,Paperback,432,2014,2014,2016/01/16,2016/01/26,,,read,,,,1,0
7276904,"Uglies (Uglies, #1)",Scott Westerfeld,"Westerfeld, Scott",,"=""1847389066""","=""9781847389060""",4,3.85,Simon & Schuster Children's ,Paperback,425,2010,2005,2015/12/13,2015/12/05,,,read,,,,1,0
18090011,"The Madman's Daughter (The Madman's Daughter, #1)",Megan Shepherd,"Shepherd, Megan",,"=""0062128035""","=""9780062128034""",4,3.68,Balzer + Bray,Paperback,433,2013,2013,2015/12/07,2015/12/06,,,read,,,,1,0
25467610,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,"=""1501122835""","=""9781501122835""",4,4.32,Simon and Schuster,Paperback,530,2015,2014,2015/12/03,2015/12/03,,,read,I really loved the way the story sort of comes in a full circle the further you get into it. It is a new way of story telling with the right kind of suspense and writer's effect to give you a detached sort of ache throughout the book as if you were living during the war itself. Totally recommended for those who love war stories without the gore!,,,1,0
23633796,What's Broken Between Us,Alexis Bass,"Bass, Alexis",,"=""0062275356""","=""9780062275356""",0,3.54,HarperCollins,Hardcover,298,2015,2015,,2015/11/30,,,read,,,,1,0
22701879,Not If I See You First,Eric Lindstrom,"Lindstrom, Eric",,"=""0316259853""","=""9780316259859""",0,3.89,Poppy,Hardcover,310,2015,2015,,2015/11/30,to-read,to-read (#39),to-read,,,,0,0
24683585,F.A.I.T.H.,Jo P.R.,"P.R., Jo",,"=""""","=""""",5,4.52,Wattpad,ebook,300,2014,2014,2015/11/19,2015/11/18,,,read,I'm rating it five stars considering that this is from wattpad and not written by a professional author so you can't expect things like grammar to be absolutely perfect BUT the storyline is TO. DIE. FOR. I loved it when I was reading it and I will archive this story to re-read in the future. I seriously recommend this to any of you who are trolling around wattpad looking for good reading material ,,,1,0
23215484,My Heart and Other Black Holes,Jasmine Warga,"Warga, Jasmine",,"=""0062391127""","=""9780062391124""",4,3.96,Balzer + Bray,Paperback,302,2015,2015,2015/11/17,2015/11/16,,,read,,,,1,0
23569053,"Winter (The Lunar Chronicles, #4)",Marissa Meyer,"Meyer, Marissa",,"=""1250074215""","=""9781250074218""",5,4.42,Feiwel & Friends,Paperback,824,2015,2015,2015/11/16,2015/11/12,,,read,OMG WINTERxJACIN KAIxCINDER THORNEXCRESS SCARLETXWOLF in so happy!!!! Amazing developments and good plot twists with incorporation of the legit fairy tale aspects!!! If you need to read a fairy tale retelling I suggest you start with this ;),,,1,0
18195423,Towering,Alex Flinn,"Flinn, Alex",,"=""0062276328""","=""9780062276322""",4,3.35,Harper Collins USA,Paperback,304,2013,2013,2015/11/11,2015/11/10,,,read,The fact that it is a fairytale retelling sort of excuses many sort of 'holes' in the story. Like why they are meant to be the ones who broke the curse out of everybody else. Other than things like that it was a good plot ,,,1,0
10193699,"The Scorch Trials (Maze Runner, #2)",James Dashner,"Dashner, James",,"=""0385738765""","=""9780385738767""",4,3.90,Delacorte Press,Paperback,361,2011,2010,2015/11/09,2015/11/06,,,read,,,,1,0
7805064,"The Maze Runner (Maze Runner, #1)",James Dashner,"Dashner, James",,"=""0385737955""","=""9780385737951""",4,4.05,Delacorte Press,Paperback,375,2010,2009,2015/11/06,2015/11/02,,,read,"Sad to say I watched the movie before I read the book :( I don't know if my opinion is somewhat biased because I watched the movie first but I felt like the descriptions weren't vivid enough. I couldn't really imagine the Grievers, the Glade or the Maze as well as I'd like to ",,,1,0
